experiment_id,campaign_partition,source_healthy_trace_id,assigned_source_partition,included_in_strict_source_disjoint_subset
4858,train,157,attack,False
4859,train,665,attack,False
4860,train,584,train,True
4861,test,803,attack,False
4862,train,834,train,True
4863,validation,964,validation,True
4864,train,817,attack,False
4865,train,594,train,True
4866,validation,605,attack,False
4867,train,58,train,True
4868,test,279,train,False
4869,train,515,train,True
4870,attack,961,attack,True
4871,test,598,attack,False
4872,train,905,train,True
4873,train,151,attack,False
4874,train,401,validation,False
4875,test,903,attack,False
4876,validation,461,train,False
4877,attack,154,train,False
4878,train,970,attack,False
4879,train,1006,train,True
4880,train,380,attack,False
4881,attack,656,test,False
4882,train,415,attack,False
4883,attack,763,test,False
4884,attack,238,train,False
4885,train,69,train,True
4886,attack,256,train,False
4887,train,905,train,True
4888,test,407,train,False
4889,test,193,test,True
4890,train,781,train,True
4891,attack,381,test,False
4892,train,49,validation,False
4893,test,120,attack,False
4894,test,88,validation,False
4895,validation,283,train,False
4896,attack,561,train,False
4897,train,665,attack,False
4898,train,224,test,False
4899,test,328,train,False
4900,attack,488,train,False
4901,train,84,train,True
4902,attack,893,test,False
4903,train,22,train,True
4904,train,61,attack,False
4905,validation,913,train,False
4906,validation,871,validation,True
4907,attack,666,train,False
4908,attack,641,test,False
4909,train,918,attack,False
4910,attack,416,train,False
4911,test,728,test,True
4912,train,324,test,False
4913,attack,414,validation,False
4914,test,546,attack,False
4915,train,916,validation,False
4916,train,908,test,False
4917,attack,282,train,False
4918,validation,281,train,False
4919,train,67,attack,False
4920,validation,159,train,False
4921,train,350,train,True
4922,train,475,train,True
4923,train,916,validation,False
4924,test,1021,train,False
4925,validation,508,train,False
4926,test,565,test,True
4927,train,725,test,False
4928,train,146,train,True
4929,test,531,train,False
4930,train,523,attack,False
4931,train,995,train,True
4932,attack,194,attack,True
4933,attack,682,train,False
4934,test,768,attack,False
4935,train,174,train,True
4936,train,413,train,True
4937,train,649,attack,False
4938,train,671,validation,False
4939,attack,593,train,False
4940,test,499,validation,False
4941,test,764,validation,False
4942,attack,335,train,False
4943,train,485,attack,False
4944,train,383,attack,False
4945,train,711,train,True
4946,attack,585,train,False
4947,train,757,train,True
4948,test,716,attack,False
4949,test,39,train,False
4950,train,354,test,False
4951,test,585,train,False
4952,train,832,validation,False
4953,test,342,validation,False
4954,attack,898,train,False
4955,attack,146,train,False
4956,attack,2,attack,True
4957,validation,670,train,False
4958,validation,297,train,False
4959,train,921,train,True
4960,attack,988,train,False
4961,test,484,attack,False
4962,train,1015,train,True
4963,validation,551,attack,False
4964,train,230,attack,False
4965,train,1007,validation,False
4966,train,856,validation,False
4967,test,875,train,False
4968,attack,653,test,False
4969,test,482,train,False
4970,train,338,attack,False
4971,attack,417,train,False
4972,attack,694,train,False
4973,validation,1008,train,False
4974,train,849,attack,False
4975,validation,74,attack,False
4976,attack,608,train,False
4977,validation,902,train,False
4978,attack,943,test,False
4979,validation,705,attack,False
4980,train,574,train,True
4981,attack,864,test,False
4982,train,163,attack,False
4983,test,644,validation,False
4984,train,8,train,True
4985,train,867,train,True
4986,train,287,attack,False
4987,validation,212,attack,False
4988,train,423,train,True
4989,attack,174,train,False
4990,test,404,attack,False
4991,validation,69,train,False
4992,validation,228,test,False
4993,train,820,attack,False
4994,train,125,train,True
4995,attack,577,attack,True
4996,attack,50,train,False
4997,attack,563,attack,True
4998,train,706,train,True
4999,attack,484,attack,True
5000,validation,28,validation,True
5001,test,704,train,False
5002,attack,362,train,False
5003,test,445,train,False
5004,validation,903,attack,False
5005,attack,18,train,False
5006,attack,184,train,False
5007,attack,781,train,False
5008,test,828,validation,False
5009,train,983,attack,False
5010,train,131,train,True
5011,validation,606,validation,True
5012,attack,581,train,False
5013,validation,348,train,False
5014,train,772,validation,False
5015,train,471,train,True
5016,attack,7,train,False
5017,train,302,attack,False
5018,train,610,train,True
5019,train,138,validation,False
5020,test,43,test,True
5021,train,52,train,True
5022,validation,478,train,False
5023,train,388,attack,False
5024,validation,6,attack,False
5025,validation,471,train,False
5026,test,541,train,False
5027,attack,131,train,False
5028,test,961,attack,False
5029,train,174,train,True
5030,test,741,train,False
5031,test,105,train,False
5032,validation,230,attack,False
5033,train,457,attack,False
5034,train,156,attack,False
5035,train,578,attack,False
5036,validation,225,train,False
5037,train,767,train,True
5038,validation,109,train,False
5039,attack,975,train,False
5040,train,138,validation,False
5041,attack,436,validation,False
5042,attack,767,train,False
5043,train,146,train,True
5044,train,660,attack,False
5045,train,405,train,True
5046,train,880,validation,False
5047,train,699,train,True
5048,validation,271,validation,True
5049,train,658,attack,False
5050,train,434,attack,False
5051,train,572,attack,False
5052,test,627,train,False
5053,train,785,attack,False
5054,validation,89,train,False
5055,test,860,attack,False
5056,validation,418,train,False
5057,attack,530,test,False
5058,test,406,validation,False
5059,attack,752,train,False
5060,train,101,train,True
5061,train,139,test,False
5062,train,993,train,True
5063,test,956,train,False
5064,train,777,train,True
5065,train,88,validation,False
5066,attack,944,test,False
5067,test,866,attack,False
5068,train,975,train,True
5069,attack,930,train,False
5070,train,812,attack,False
5071,train,772,validation,False
5072,train,24,validation,False
5073,train,224,test,False
5074,train,489,train,True
5075,attack,766,train,False
5076,test,516,test,True
5077,test,504,validation,False
5078,train,864,test,False
5079,train,135,train,True
5080,attack,500,attack,True
5081,train,813,train,True
5082,train,852,train,True
5083,train,565,test,False
5084,train,437,train,True
5085,train,1003,train,True
5086,train,210,train,True
5087,test,499,validation,False
5088,train,453,test,False
5089,train,879,validation,False
5090,train,423,train,True
5091,train,367,attack,False
5092,validation,312,train,False
5093,train,757,train,True
5094,test,681,train,False
5095,attack,6,attack,True
5096,validation,42,train,False
5097,train,773,train,True
5098,train,575,attack,False
5099,attack,278,train,False
5100,attack,448,test,False
5101,train,438,train,True
5102,attack,87,test,False
5103,train,794,train,True
5104,train,191,train,True
5105,test,932,validation,False
5106,validation,85,train,False
5107,train,992,attack,False
5108,train,220,validation,False
5109,test,941,attack,False
5110,attack,693,validation,False
5111,attack,843,train,False
5112,train,115,train,True
5113,test,659,train,False
5114,train,83,validation,False
5115,train,351,test,False
5116,train,977,test,False
5117,train,318,validation,False
5118,validation,366,validation,True
5119,attack,826,test,False
5120,validation,61,attack,False
5121,train,511,attack,False
5122,train,14,train,True
5123,train,340,attack,False
5124,train,1011,attack,False
5125,test,796,attack,False
5126,train,932,validation,False
5127,test,790,train,False
5128,train,13,attack,False
5129,train,940,train,True
5130,test,968,train,False
5131,train,885,validation,False
5132,train,874,attack,False
5133,train,157,attack,False
5134,train,736,attack,False
5135,train,258,train,True
5136,train,384,validation,False
5137,train,279,train,True
5138,train,426,train,True
5139,train,878,train,True
5140,train,670,train,True
5141,train,432,attack,False
5142,attack,673,test,False
5143,validation,697,attack,False
5144,validation,671,validation,True
5145,train,134,train,True
5146,validation,271,validation,True
5147,train,264,validation,False
5148,attack,201,attack,True
5149,train,659,train,True
5150,train,391,attack,False
5151,attack,231,train,False
5152,test,401,validation,False
5153,train,759,validation,False
5154,validation,560,train,False
5155,train,915,train,True
5156,train,484,attack,False
5157,train,371,attack,False
5158,train,434,attack,False
5159,attack,87,test,False
5160,validation,895,train,False
5161,train,228,test,False
5162,validation,829,train,False
5163,train,892,train,True
5164,test,695,train,False
5165,attack,374,train,False
5166,validation,351,test,False
5167,train,860,attack,False
5168,attack,564,train,False
5169,attack,160,train,False
5170,train,297,train,True
5171,train,931,test,False
5172,train,258,train,True
5173,train,614,attack,False
5174,test,210,train,False
5175,train,27,attack,False
5176,train,8,train,True
5177,validation,1002,validation,True
5178,validation,81,train,False
5179,attack,674,attack,True
5180,train,256,train,True
5181,test,290,test,True
5182,train,877,train,True
5183,train,797,test,False
5184,train,730,attack,False
5185,train,928,train,True
5186,validation,1022,train,False
5187,train,784,train,True
5188,attack,272,train,False
5189,train,209,validation,False
5190,train,1014,train,True
5191,train,796,attack,False
5192,train,316,attack,False
5193,train,684,validation,False
5194,train,672,train,True
5195,train,659,train,True
5196,test,543,train,False
5197,train,935,train,True
5198,test,537,train,False
5199,attack,154,train,False
5200,train,518,train,True
5201,test,91,test,True
5202,attack,899,attack,True
5203,train,41,attack,False
5204,attack,726,train,False
5205,attack,515,train,False
5206,train,1017,attack,False
5207,train,906,train,True
5208,attack,434,attack,True
5209,train,871,validation,False
5210,attack,709,train,False
5211,attack,372,train,False
5212,validation,718,attack,False
5213,test,16,train,False
5214,attack,117,test,False
5215,train,854,validation,False
5216,test,590,train,False
5217,test,880,validation,False
5218,test,359,train,False
5219,train,403,test,False
5220,train,347,train,True
5221,validation,240,train,False
5222,train,362,train,True
5223,train,130,train,True
5224,attack,949,attack,True
5225,train,808,train,True
5226,validation,92,attack,False
5227,train,878,train,True
5228,train,658,attack,False
5229,train,151,attack,False
5230,train,131,train,True
5231,test,747,train,False
5232,train,427,attack,False
5233,validation,700,attack,False
5234,train,600,train,True
5235,attack,475,train,False
5236,test,192,attack,False
5237,train,808,train,True
5238,attack,868,train,False
5239,train,205,attack,False
5240,train,848,train,True
5241,attack,445,train,False
5242,train,338,attack,False
5243,validation,97,attack,False
5244,train,141,train,True
5245,test,606,validation,False
5246,validation,582,test,False
5247,test,404,attack,False
5248,train,531,train,True
5249,test,62,train,False
5250,attack,390,attack,True
5251,test,578,attack,False
5252,train,706,train,True
5253,train,533,train,True
5254,train,62,train,True
5255,test,681,train,False
5256,test,982,train,False
5257,attack,721,train,False
5258,train,832,validation,False
5259,test,581,train,False
5260,train,201,attack,False
5261,attack,923,train,False
5262,train,442,train,True
5263,test,781,train,False
5264,test,136,attack,False
5265,attack,93,train,False
5266,train,648,train,True
5267,train,705,attack,False
5268,train,144,train,True
5269,test,846,attack,False
5270,train,773,train,True
5271,attack,1023,train,False
5272,validation,916,validation,True
5273,train,378,attack,False
5274,test,255,train,False
5275,train,531,train,True
5276,train,727,attack,False
5277,validation,242,train,False
