experiment_id,campaign_partition,category,category_id,target_sbox,target_sbox_index,key_id,session_id,is_valid_response,is_clean_target,is_clean_target_ineffective,is_clean_target_effective,is_missed,is_off_target,is_multi_hit,is_invalid_reset,sifa_oracle_usable,sefa_oracle_usable,shfa_oracle_branch
4550,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
4558,attack,multi_hit,4,S5,5,23,6,1,0,0,0,0,0,1,0,0,0,0
4561,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
4565,attack,off_target,3,S0,0,23,3,1,0,0,0,0,1,0,0,0,0,0
4566,attack,missed,0,S5,5,23,6,1,0,0,0,1,0,0,0,0,0,0
4567,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
4573,attack,missed,0,S5,5,23,3,1,0,0,0,1,0,0,0,0,0,0
4576,attack,invalid_reset,5,S5,5,23,5,0,0,0,0,0,0,0,1,0,0,0
4579,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
4586,attack,clean_target_ineffective,1,S5,5,22,0,1,1,1,0,0,0,0,0,1,0,1
4589,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
4590,attack,clean_target_effective,2,S5,5,23,3,1,1,0,1,0,0,0,0,0,1,2
4591,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
4594,attack,off_target,3,S5,5,22,3,1,0,0,0,0,1,0,0,0,0,0
4597,attack,clean_target_ineffective,1,S5,5,23,3,1,1,1,0,0,0,0,0,1,0,1
4603,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
4607,attack,multi_hit,4,S0,0,23,0,1,0,0,0,0,0,1,0,0,0,0
4610,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
4618,attack,off_target,3,S5,5,22,4,1,0,0,0,0,1,0,0,0,0,0
4620,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
4623,attack,clean_target_ineffective,1,S5,5,22,6,1,1,1,0,0,0,0,0,1,0,1
4633,attack,missed,0,S5,5,22,3,1,0,0,0,1,0,0,0,0,0,0
4636,attack,missed,0,S0,0,22,0,1,0,0,0,1,0,0,0,0,0,0
4638,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
4640,attack,off_target,3,S0,0,22,3,1,0,0,0,0,1,0,0,0,0,0
4641,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
4645,attack,off_target,3,S5,5,22,2,1,0,0,0,0,1,0,0,0,0,0
4646,attack,multi_hit,4,S0,0,22,2,1,0,0,0,0,0,1,0,0,0,0
4649,attack,clean_target_effective,2,S5,5,22,7,1,1,0,1,0,0,0,0,0,1,2
4659,attack,off_target,3,S5,5,22,5,1,0,0,0,0,1,0,0,0,0,0
4661,attack,off_target,3,S5,5,23,2,1,0,0,0,0,1,0,0,0,0,0
4665,attack,clean_target_ineffective,1,S0,0,23,7,1,1,1,0,0,0,0,0,1,0,1
4671,attack,clean_target_effective,2,S0,0,22,5,1,1,0,1,0,0,0,0,0,1,2
4676,attack,clean_target_ineffective,1,S0,0,22,4,1,1,1,0,0,0,0,0,1,0,1
4687,attack,clean_target_ineffective,1,S0,0,22,6,1,1,1,0,0,0,0,0,1,0,1
4690,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
4693,attack,multi_hit,4,S5,5,23,0,1,0,0,0,0,0,1,0,0,0,0
4697,attack,off_target,3,S5,5,23,5,1,0,0,0,0,1,0,0,0,0,0
4701,attack,multi_hit,4,S0,0,23,4,1,0,0,0,0,0,1,0,0,0,0
4710,attack,multi_hit,4,S5,5,23,6,1,0,0,0,0,0,1,0,0,0,0
4712,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
4718,attack,missed,0,S0,0,23,3,1,0,0,0,1,0,0,0,0,0,0
4721,attack,clean_target_ineffective,1,S5,5,23,7,1,1,1,0,0,0,0,0,1,0,1
4727,attack,off_target,3,S0,0,23,7,1,0,0,0,0,1,0,0,0,0,0
4731,attack,multi_hit,4,S5,5,22,6,1,0,0,0,0,0,1,0,0,0,0
4737,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
4738,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
4756,attack,clean_target_effective,2,S5,5,22,2,1,1,0,1,0,0,0,0,0,1,2
4758,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
4760,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
4761,attack,multi_hit,4,S0,0,23,3,1,0,0,0,0,0,1,0,0,0,0
4763,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
4764,attack,invalid_reset,5,S5,5,23,3,0,0,0,0,0,0,0,1,0,0,0
4773,attack,clean_target_effective,2,S5,5,23,3,1,1,0,1,0,0,0,0,0,1,2
4774,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
4775,attack,off_target,3,S5,5,23,7,1,0,0,0,0,1,0,0,0,0,0
4778,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
4779,attack,clean_target_ineffective,1,S0,0,23,2,1,1,1,0,0,0,0,0,1,0,1
4782,attack,off_target,3,S0,0,23,2,1,0,0,0,0,1,0,0,0,0,0
4783,attack,off_target,3,S0,0,22,5,1,0,0,0,0,1,0,0,0,0,0
4797,attack,missed,0,S0,0,23,7,1,0,0,0,1,0,0,0,0,0,0
4813,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
4814,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
4816,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
4820,attack,multi_hit,4,S5,5,22,5,1,0,0,0,0,0,1,0,0,0,0
4821,attack,clean_target_ineffective,1,S5,5,22,7,1,1,1,0,0,0,0,0,1,0,1
4823,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
4831,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
4835,attack,missed,0,S5,5,22,0,1,0,0,0,1,0,0,0,0,0,0
4839,attack,clean_target_ineffective,1,S0,0,23,6,1,1,1,0,0,0,0,0,1,0,1
4843,attack,off_target,3,S5,5,22,2,1,0,0,0,0,1,0,0,0,0,0
4845,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
4852,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
4854,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
4870,attack,clean_target_ineffective,1,S5,5,23,0,1,1,1,0,0,0,0,0,1,0,1
4877,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
4881,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
4883,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
4884,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
4886,attack,clean_target_ineffective,1,S5,5,23,3,1,1,1,0,0,0,0,0,1,0,1
4891,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
4896,attack,off_target,3,S5,5,23,7,1,0,0,0,0,1,0,0,0,0,0
4900,attack,invalid_reset,5,S0,0,23,7,0,0,0,0,0,0,0,1,0,0,0
4902,attack,clean_target_effective,2,S5,5,22,2,1,1,0,1,0,0,0,0,0,1,2
4907,attack,clean_target_ineffective,1,S5,5,23,3,1,1,1,0,0,0,0,0,1,0,1
4908,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
4910,attack,clean_target_effective,2,S0,0,22,7,1,1,0,1,0,0,0,0,0,1,2
4913,attack,off_target,3,S0,0,22,1,1,0,0,0,0,1,0,0,0,0,0
4917,attack,multi_hit,4,S0,0,22,3,1,0,0,0,0,0,1,0,0,0,0
4932,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
4933,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
4939,attack,off_target,3,S5,5,23,5,1,0,0,0,0,1,0,0,0,0,0
4942,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
4946,attack,missed,0,S0,0,23,7,1,0,0,0,1,0,0,0,0,0,0
4954,attack,off_target,3,S0,0,23,0,1,0,0,0,0,1,0,0,0,0,0
4955,attack,clean_target_ineffective,1,S5,5,23,2,1,1,1,0,0,0,0,0,1,0,1
4956,attack,missed,0,S5,5,22,3,1,0,0,0,1,0,0,0,0,0,0
4960,attack,clean_target_ineffective,1,S0,0,23,0,1,1,1,0,0,0,0,0,1,0,1
4968,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
4971,attack,off_target,3,S5,5,22,6,1,0,0,0,0,1,0,0,0,0,0
4972,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
4976,attack,missed,0,S0,0,23,0,1,0,0,0,1,0,0,0,0,0,0
4978,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
4981,attack,clean_target_ineffective,1,S5,5,23,0,1,1,1,0,0,0,0,0,1,0,1
4989,attack,multi_hit,4,S5,5,23,7,1,0,0,0,0,0,1,0,0,0,0
4995,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
4996,attack,clean_target_ineffective,1,S0,0,22,1,1,1,1,0,0,0,0,0,1,0,1
4997,attack,clean_target_ineffective,1,S5,5,22,0,1,1,1,0,0,0,0,0,1,0,1
4999,attack,invalid_reset,5,S0,0,23,5,0,0,0,0,0,0,0,1,0,0,0
5002,attack,clean_target_effective,2,S0,0,22,5,1,1,0,1,0,0,0,0,0,1,2
5005,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
5006,attack,clean_target_ineffective,1,S5,5,23,4,1,1,1,0,0,0,0,0,1,0,1
5007,attack,clean_target_ineffective,1,S0,0,23,0,1,1,1,0,0,0,0,0,1,0,1
5012,attack,off_target,3,S5,5,23,7,1,0,0,0,0,1,0,0,0,0,0
5016,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
5027,attack,multi_hit,4,S0,0,23,6,1,0,0,0,0,0,1,0,0,0,0
5039,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
5041,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
5042,attack,off_target,3,S0,0,23,3,1,0,0,0,0,1,0,0,0,0,0
5057,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
5059,attack,clean_target_effective,2,S0,0,23,1,1,1,0,1,0,0,0,0,0,1,2
5066,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
5069,attack,missed,0,S0,0,23,0,1,0,0,0,1,0,0,0,0,0,0
5075,attack,missed,0,S5,5,22,3,1,0,0,0,1,0,0,0,0,0,0
5080,attack,multi_hit,4,S5,5,23,2,1,0,0,0,0,0,1,0,0,0,0
5095,attack,invalid_reset,5,S0,0,22,4,0,0,0,0,0,0,0,1,0,0,0
5099,attack,multi_hit,4,S5,5,23,2,1,0,0,0,0,0,1,0,0,0,0
5100,attack,clean_target_ineffective,1,S0,0,22,0,1,1,1,0,0,0,0,0,1,0,1
5102,attack,off_target,3,S0,0,22,3,1,0,0,0,0,1,0,0,0,0,0
5110,attack,multi_hit,4,S5,5,23,6,1,0,0,0,0,0,1,0,0,0,0
5111,attack,multi_hit,4,S0,0,23,4,1,0,0,0,0,0,1,0,0,0,0
5119,attack,off_target,3,S5,5,23,1,1,0,0,0,0,1,0,0,0,0,0
5142,attack,off_target,3,S0,0,22,7,1,0,0,0,0,1,0,0,0,0,0
5148,attack,off_target,3,S0,0,23,6,1,0,0,0,0,1,0,0,0,0,0
5151,attack,off_target,3,S5,5,22,6,1,0,0,0,0,1,0,0,0,0,0
5159,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
5165,attack,missed,0,S0,0,22,5,1,0,0,0,1,0,0,0,0,0,0
5168,attack,off_target,3,S0,0,22,0,1,0,0,0,0,1,0,0,0,0,0
5169,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
5179,attack,off_target,3,S5,5,23,4,1,0,0,0,0,1,0,0,0,0,0
5188,attack,off_target,3,S0,0,22,2,1,0,0,0,0,1,0,0,0,0,0
5199,attack,clean_target_effective,2,S0,0,23,1,1,1,0,1,0,0,0,0,0,1,2
5202,attack,clean_target_effective,2,S0,0,22,7,1,1,0,1,0,0,0,0,0,1,2
5204,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
5205,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
5208,attack,multi_hit,4,S5,5,22,0,1,0,0,0,0,0,1,0,0,0,0
5210,attack,clean_target_ineffective,1,S5,5,22,4,1,1,1,0,0,0,0,0,1,0,1
5211,attack,off_target,3,S5,5,23,2,1,0,0,0,0,1,0,0,0,0,0
5214,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
5224,attack,missed,0,S0,0,23,3,1,0,0,0,1,0,0,0,0,0,0
5235,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
5238,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
5241,attack,missed,0,S5,5,23,7,1,0,0,0,1,0,0,0,0,0,0
5250,attack,missed,0,S0,0,23,3,1,0,0,0,1,0,0,0,0,0,0
5257,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
5261,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
5265,attack,multi_hit,4,S0,0,23,4,1,0,0,0,0,0,1,0,0,0,0
5271,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
5282,attack,multi_hit,4,S5,5,23,4,1,0,0,0,0,0,1,0,0,0,0
5285,attack,multi_hit,4,S0,0,23,6,1,0,0,0,0,0,1,0,0,0,0
5286,attack,off_target,3,S5,5,23,7,1,0,0,0,0,1,0,0,0,0,0
5291,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
5292,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
5294,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
5303,attack,multi_hit,4,S0,0,23,3,1,0,0,0,0,0,1,0,0,0,0
5305,attack,invalid_reset,5,S5,5,22,3,0,0,0,0,0,0,0,1,0,0,0
5306,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
5308,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
5319,attack,off_target,3,S5,5,23,4,1,0,0,0,0,1,0,0,0,0,0
5326,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
5328,attack,multi_hit,4,S5,5,23,6,1,0,0,0,0,0,1,0,0,0,0
5329,attack,clean_target_effective,2,S0,0,23,4,1,1,0,1,0,0,0,0,0,1,2
5333,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
5336,attack,missed,0,S0,0,22,5,1,0,0,0,1,0,0,0,0,0,0
5337,attack,clean_target_ineffective,1,S0,0,22,6,1,1,1,0,0,0,0,0,1,0,1
5342,attack,missed,0,S5,5,23,3,1,0,0,0,1,0,0,0,0,0,0
5347,attack,missed,0,S5,5,23,0,1,0,0,0,1,0,0,0,0,0,0
5351,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
5359,attack,clean_target_ineffective,1,S5,5,23,0,1,1,1,0,0,0,0,0,1,0,1
5366,attack,clean_target_ineffective,1,S0,0,23,3,1,1,1,0,0,0,0,0,1,0,1
5367,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
5369,attack,invalid_reset,5,S5,5,22,3,0,0,0,0,0,0,0,1,0,0,0
5372,attack,off_target,3,S5,5,23,7,1,0,0,0,0,1,0,0,0,0,0
5373,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
5375,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
5377,attack,multi_hit,4,S0,0,22,0,1,0,0,0,0,0,1,0,0,0,0
5379,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
5381,attack,clean_target_ineffective,1,S0,0,23,5,1,1,1,0,0,0,0,0,1,0,1
5390,attack,missed,0,S5,5,22,3,1,0,0,0,1,0,0,0,0,0,0
5396,attack,clean_target_ineffective,1,S0,0,23,2,1,1,1,0,0,0,0,0,1,0,1
5397,attack,clean_target_ineffective,1,S0,0,22,7,1,1,1,0,0,0,0,0,1,0,1
5399,attack,clean_target_ineffective,1,S5,5,23,1,1,1,1,0,0,0,0,0,1,0,1
5400,attack,missed,0,S5,5,22,2,1,0,0,0,1,0,0,0,0,0,0
5401,attack,invalid_reset,5,S0,0,22,1,0,0,0,0,0,0,0,1,0,0,0
5404,attack,clean_target_effective,2,S5,5,22,1,1,1,0,1,0,0,0,0,0,1,2
5405,attack,multi_hit,4,S5,5,23,1,1,0,0,0,0,0,1,0,0,0,0
5407,attack,off_target,3,S5,5,22,6,1,0,0,0,0,1,0,0,0,0,0
5425,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
5429,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
5430,attack,clean_target_ineffective,1,S5,5,22,2,1,1,1,0,0,0,0,0,1,0,1
5434,attack,clean_target_effective,2,S0,0,22,5,1,1,0,1,0,0,0,0,0,1,2
5437,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
5438,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
5450,attack,invalid_reset,5,S0,0,23,1,0,0,0,0,0,0,0,1,0,0,0
5451,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
5461,attack,clean_target_effective,2,S0,0,22,3,1,1,0,1,0,0,0,0,0,1,2
5465,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
5468,attack,off_target,3,S0,0,22,1,1,0,0,0,0,1,0,0,0,0,0
5469,attack,off_target,3,S5,5,23,6,1,0,0,0,0,1,0,0,0,0,0
5474,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
5476,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
5477,attack,clean_target_effective,2,S5,5,23,7,1,1,0,1,0,0,0,0,0,1,2
5484,attack,invalid_reset,5,S0,0,23,2,0,0,0,0,0,0,0,1,0,0,0
5485,attack,clean_target_ineffective,1,S0,0,23,7,1,1,1,0,0,0,0,0,1,0,1
5487,attack,clean_target_effective,2,S0,0,23,4,1,1,0,1,0,0,0,0,0,1,2
5489,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
5495,attack,off_target,3,S0,0,22,5,1,0,0,0,0,1,0,0,0,0,0
5502,attack,multi_hit,4,S5,5,23,2,1,0,0,0,0,0,1,0,0,0,0
5506,attack,missed,0,S5,5,22,5,1,0,0,0,1,0,0,0,0,0,0
5512,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
5516,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
5517,attack,clean_target_ineffective,1,S0,0,22,7,1,1,1,0,0,0,0,0,1,0,1
5518,attack,missed,0,S0,0,22,5,1,0,0,0,1,0,0,0,0,0,0
5520,attack,multi_hit,4,S0,0,22,1,1,0,0,0,0,0,1,0,0,0,0
5522,attack,invalid_reset,5,S0,0,22,3,0,0,0,0,0,0,0,1,0,0,0
5523,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
5524,attack,invalid_reset,5,S5,5,22,0,0,0,0,0,0,0,0,1,0,0,0
5530,attack,clean_target_effective,2,S0,0,22,1,1,1,0,1,0,0,0,0,0,1,2
5536,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
5540,attack,clean_target_effective,2,S5,5,22,2,1,1,0,1,0,0,0,0,0,1,2
5541,attack,missed,0,S0,0,22,0,1,0,0,0,1,0,0,0,0,0,0
5546,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
5548,attack,clean_target_effective,2,S5,5,22,1,1,1,0,1,0,0,0,0,0,1,2
5553,attack,off_target,3,S5,5,23,4,1,0,0,0,0,1,0,0,0,0,0
5554,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
5557,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
5561,attack,clean_target_ineffective,1,S5,5,23,6,1,1,1,0,0,0,0,0,1,0,1
5570,attack,missed,0,S5,5,22,3,1,0,0,0,1,0,0,0,0,0,0
5572,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
5577,attack,multi_hit,4,S0,0,22,0,1,0,0,0,0,0,1,0,0,0,0
5580,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
5581,attack,missed,0,S5,5,22,0,1,0,0,0,1,0,0,0,0,0,0
5584,attack,invalid_reset,5,S5,5,23,2,0,0,0,0,0,0,0,1,0,0,0
5599,attack,multi_hit,4,S5,5,22,0,1,0,0,0,0,0,1,0,0,0,0
5605,attack,off_target,3,S5,5,22,7,1,0,0,0,0,1,0,0,0,0,0
5609,attack,off_target,3,S5,5,23,2,1,0,0,0,0,1,0,0,0,0,0
5611,attack,off_target,3,S5,5,23,0,1,0,0,0,0,1,0,0,0,0,0
5614,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
5619,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
5628,attack,multi_hit,4,S5,5,23,6,1,0,0,0,0,0,1,0,0,0,0
5635,attack,clean_target_effective,2,S0,0,22,2,1,1,0,1,0,0,0,0,0,1,2
5636,attack,clean_target_ineffective,1,S5,5,22,5,1,1,1,0,0,0,0,0,1,0,1
5638,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
5641,attack,missed,0,S5,5,23,7,1,0,0,0,1,0,0,0,0,0,0
5653,attack,missed,0,S5,5,23,1,1,0,0,0,1,0,0,0,0,0,0
5655,attack,invalid_reset,5,S0,0,22,6,0,0,0,0,0,0,0,1,0,0,0
5657,attack,off_target,3,S5,5,22,7,1,0,0,0,0,1,0,0,0,0,0
5658,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
5672,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
5673,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
5685,attack,multi_hit,4,S5,5,22,4,1,0,0,0,0,0,1,0,0,0,0
5706,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
5707,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
5708,attack,clean_target_effective,2,S5,5,23,3,1,1,0,1,0,0,0,0,0,1,2
5711,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
5721,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
5724,attack,off_target,3,S5,5,23,1,1,0,0,0,0,1,0,0,0,0,0
5740,attack,multi_hit,4,S5,5,22,6,1,0,0,0,0,0,1,0,0,0,0
5746,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
5749,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
5750,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
5754,attack,clean_target_ineffective,1,S5,5,22,4,1,1,1,0,0,0,0,0,1,0,1
5757,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
5758,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
5761,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
5764,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
5765,attack,invalid_reset,5,S0,0,23,2,0,0,0,0,0,0,0,1,0,0,0
5768,attack,missed,0,S5,5,23,1,1,0,0,0,1,0,0,0,0,0,0
5771,attack,invalid_reset,5,S5,5,22,3,0,0,0,0,0,0,0,1,0,0,0
5778,attack,multi_hit,4,S0,0,22,7,1,0,0,0,0,0,1,0,0,0,0
5781,attack,missed,0,S5,5,23,0,1,0,0,0,1,0,0,0,0,0,0
5787,attack,invalid_reset,5,S0,0,22,6,0,0,0,0,0,0,0,1,0,0,0
5788,attack,off_target,3,S0,0,22,1,1,0,0,0,0,1,0,0,0,0,0
5790,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
5794,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
5796,attack,multi_hit,4,S5,5,22,3,1,0,0,0,0,0,1,0,0,0,0
5801,attack,invalid_reset,5,S0,0,23,7,0,0,0,0,0,0,0,1,0,0,0
5802,attack,multi_hit,4,S5,5,23,6,1,0,0,0,0,0,1,0,0,0,0
5804,attack,clean_target_effective,2,S0,0,23,4,1,1,0,1,0,0,0,0,0,1,2
5807,attack,clean_target_effective,2,S0,0,22,2,1,1,0,1,0,0,0,0,0,1,2
5809,attack,multi_hit,4,S0,0,22,2,1,0,0,0,0,0,1,0,0,0,0
5821,attack,missed,0,S0,0,22,5,1,0,0,0,1,0,0,0,0,0,0
5823,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
5827,attack,missed,0,S5,5,22,6,1,0,0,0,1,0,0,0,0,0,0
5832,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
5833,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
5840,attack,off_target,3,S0,0,23,5,1,0,0,0,0,1,0,0,0,0,0
5844,attack,clean_target_effective,2,S0,0,22,7,1,1,0,1,0,0,0,0,0,1,2
5848,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
5850,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
5851,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
5856,attack,off_target,3,S5,5,23,3,1,0,0,0,0,1,0,0,0,0,0
5859,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
5861,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
5872,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
5878,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
5888,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
5892,attack,missed,0,S5,5,23,1,1,0,0,0,1,0,0,0,0,0,0
5899,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
